timestamp(ms),adc1,adc2,adc3,
"1747073356.408","0.364516","0.264516","3.3",
"1747073356.409","0.412903","0.267742","3.3",
"1747073356.41","0.345161","0.26129","3.3",
"1747073356.411","0.4","0.251613","3.293548",
"1747073356.412","0.309677","0.251613","3.3",
"1747073356.413","0.358065","0.23871","3.3",
"1747073356.414","0.448387","0.316129","3.3",
"1747073356.415","0.425806","0.345161","3.3",
"1747073356.416","0.4","0.251613","3.293548",
"1747073356.417","0.370968","0.309677","3.296774",
"1747073356.418","0.454839","0.387097","3.3",
"1747073356.419","0.454839","0.319355","3.3",
"1747073356.42","0.464516","0.448387","3.3",
"1747073356.421","0.396774","0.4","0",
"1747073356.422","0.46129","0.403226","0.003226",
"1747073356.423","0.43871","0.46129","0.003226",
"1747073356.424","0.36129","0.370968","0.022581",
"1747073356.425","0.409677","0.377419","0.003226",
"1747073356.426","0.306452","0.432258","0",
"1747073356.43","0.258065","0.43871","0.003226",
"1747073356.431","0.270968","0.390323","0.006452",
"1747073356.432","0.245161","0.358065","0",
"1747073356.433","0.26129","0.403226","0.012903",
"1747073356.434","0.241935","0.370968","0.003226",
"1747073356.435","0.222581","0.345161","0.012903",
"1747073356.436","0.254839","0.419355","0",
"1747073356.437","0.258065","0.390323","0.006452",
"1747073356.438","0.280645","0.345161","0.006452",
"1747073356.439","0.264516","0.429032","0",
"1747073356.44","0.277419","0.374194","0.003226",
"1747073356.441","0.296774","0.441935","0.058065",
"1747073356.442","0.309677","0.419355","0",
"1747073356.443","0.303226","0.43871","0.009677",
"1747073356.444","0.319355","0.354839","0",
"1747073356.445","0.36129","0.416129","0.009677",
"1747073356.446","0.367742","0.409677","0",
"1747073356.447","0.335484","0.335484","0.003226",
"1747073356.448","0.325806","0.370968","0.009677",
"1747073356.449","0.329032","0.303226","0.009677",
"1747073356.45","0.332258","0.383871","0",
"1747073356.451","0.322581","0.370968","0.022581",
"1747073356.452","0.293548","0.274194","0.012903",
"1747073356.453","0.274194","0.216129","0.006452",
"1747073356.454","0.283871","0.312903","0.006452",
"1747073356.455","0.264516","0.241935","0",
"1747073356.456","0.258065","0.103226","0.012903",
"1747073356.457","0.203226","0.183871","0.006452",
"1747073356.458","0.229032","0.174194","0",
"1747073356.459","0.216129","0.196774","0.016129",
"1747073356.46","0.235484","0.209677","0.016129",
"1747073356.461","0.203226","0.219355","0.006452",
"1747073356.462","0.254839","0.229032","0.029032",
"1747073356.463","0.225806","0.219355","0",
"1747073356.464","0.364516","0.23871","0",
"1747073356.465","0.303226","0.267742","0.06129",
"1747073356.466","0.409677","0.280645","0.016129",
"1747073356.467","0.393548","0.296774","0.006452",
"1747073356.468","0.43871","0.329032","0.006452",
"1747073356.469","0.36129","0.322581","0.009677",
"1747073356.47","0.422581","0.325806","0.012903",
"1747073356.471","0.448387","0.322581","0.067742",
"1747073356.472","0.451613","0.303226","0",
"1747073356.473","0.412903","0.303226","0.006452",
"1747073356.474","0.43871","0.264516","0",
"1747073356.475","0.412903","0.274194","0.003226",
"1747073356.476","0.367742","0.258065","0",
"1747073356.477","0.432258","0.248387","0.003226",
"1747073356.478","0.390323","0.248387","0.025806",
"1747073356.479","0.354839","0.264516","0",
"1747073356.48","0.412903","0.258065","0.025806",
"1747073356.481","0.406452","0.264516","0.012903",
"1747073356.482","0.380645","0.290323","0.006452",
"1747073356.483","0.390323","0.303226","0.006452",
"1747073356.484","0.4","0.274194","0",
"1747073356.485","0.432258","0.329032","0",
"1747073356.486","0.377419","0.303226","0.003226",
"1747073356.487","0.432258","0.377419","0",
"1747073356.488","0.451613","0.409677","0.019355",
"1747073356.489","0.4","0.374194","0.009677",
"1747073356.49","0.416129","0.383871","0.016129",
"1747073356.491","0.412903","0.393548","0.016129",
"1747073356.492","0.451613","0.445161","0.009677",
"1747073356.493","0.429032","0.448387","0",
"1747073356.494","0.448387","0.458065","0",
"1747073356.495","0.367742","0.403226","0.009677",
"1747073356.496","0.409677","0.387097","0.012903",
"1747073356.497","0.380645","0.445161","0.006452",
"1747073356.498","0.309677","0.364516","0.006452",
"1747073356.499","0.332258","0.348387","0.003226",
"1747073356.5","0.212903","0.441935","0.009677",
"1747073356.501","0.335484","0.425806","0.006452",
"1747073356.502","0.206452","0.393548","0",
"1747073356.503","0.2","0.36129","0.019355",
"1747073356.504","0.241935","0.412903","0",
"1747073356.505","0.2","0.409677","0.006452",
"1747073356.506","0.251613","0.409677","0",
"1747073356.507","0.270968","0.409677","0.016129",
"1747073356.508","0.258065","0.387097","0.009677",
"1747073356.509","0.245161","0.354839","0.022581",
"1747073356.51","0.270968","0.422581","0.009677",
"1747073356.511","0.277419","0.435484","0",
"1747073356.512","0.280645","0.370968","0.006452",
"1747073356.513","0.3","0.370968","0",
"1747073356.514","0.319355","0.422581","0",
"1747073356.515","0.329032","0.435484","0",
"1747073356.516","0.374194","0.409677","0.006452",
"1747073356.517","0.36129","0.393548","0.012903",
"1747073356.518","0.364516","0.425806","0.009677",
"1747073356.519","0.358065","0.396774","0.012903",
"1747073356.52","0.345161","0.325806","0",
"1747073356.521","0.319355","0.316129","3.3",
"1747073356.522","0.329032","0.33871","3.293548",
"1747073356.523","0.309677","0.293548","3.3",
"1747073356.524","0.293548","0.245161","3.3",
"1747073356.525","0.3","0.206452","3.274194",
"1747073356.526","0.267742","0.196774","3.3",
"1747073356.527","0.232258","0.2","3.3",
"1747073356.528","0.23871","0.206452","3.3",
"1747073356.529","0.229032","0.180645","3.296774",
"1747073356.53","0.225806","0.177419","3.3",
"1747073356.531","0.219355","0.2","3.277419",
"1747073356.532","0.187097","0.219355","3.3",
"1747073356.533","0.26129","0.209677","3.3",
"1747073356.534","0.290323","0.219355","3.3",
"1747073356.535","0.341935","0.229032","3.3",
"1747073356.536","0.33871","0.248387","3.3",
"1747073356.537","0.325806","0.274194","3.3",
"1747073356.538","0.306452","0.290323","3.3",
"1747073356.539","0.451613","0.283871","3.3",
"1747073356.54","0.419355","0.312903","3.3",
"1747073356.541","0.435484","0.329032","3.3",
"1747073356.542","0.406452","0.322581","3.3",
"1747073356.543","0.432258","0.306452","3.3",
"1747073356.544","0.445161","0.306452","3.283871",
"1747073356.545","0.441935","0.296774","3.3",
"1747073356.546","0.43871","0.287097","3.3",
"1747073356.547","0.435484","0.270968","3.3",
"1747073356.548","0.454839","0.23871","3.280645",
"1747073356.549","0.445161","0.229032","3.3",
"1747073356.55","0.396774","0.254839","3.3",
"1747073356.551","0.393548","0.293548","3.3",
"1747073356.552","0.36129","0.264516","3.3",
"1747073356.553","0.416129","0.306452","3.3",
"1747073356.554","0.406452","0.267742","3.287097",
"1747073356.555","0.36129","0.26129","3.3",
"1747073356.556","0.393548","0.267742","3.3",
"1747073356.557","0.448387","0.332258","3.3",
"1747073356.558","0.409677","0.270968","3.3",
"1747073356.559","0.432258","0.367742","3.293548",
"1747073356.56","0.448387","0.4","3.3",
"1747073356.561","0.43871","0.383871","3.3",
"1747073356.562","0.448387","0.425806","3.3",
"1747073356.563","0.464516","0.425806","3.277419",
"1747073356.564","0.409677","0.412903","3.3",
"1747073356.565","0.393548","0.409677","3.293548",
"1747073356.566","0.367742","0.435484","3.3",
"1747073356.567","0.380645","0.432258","3.3",
"1747073356.568","0.416129","0.435484","3.3",
"1747073356.569","0.290323","0.425806","3.3",
"1747073356.57","0.383871","0.435484","3.3",
"1747073356.571","0.23871","0.419355","3.3",
"1747073356.572","0.235484","0.422581","3.3",
"1747073356.573","0.274194","0.36129","3.3",
"1747073356.574","0.23871","0.435484","3.3",
"1747073356.575","0.245161","0.374194","3.3",
"1747073356.576","0.241935","0.348387","3.3",
"1747073356.577","0.151613","0.380645","3.296774",
"1747073356.578","0.135484","0.364516","3.3",
"1747073356.579","0.248387","0.367742","3.3",
"1747073356.58","0.254839","0.425806","3.3",
"1747073356.581","0.251613","0.387097","3.290323",
"1747073356.582","0.277419","0.409677","3.3",
"1747073356.583","0.290323","0.409677","3.3",
"1747073356.584","0.303226","0.432258","3.3",
"1747073356.585","0.319355","0.454839","3.3",
"1747073356.586","0.329032","0.419355","3.3",
"1747073356.587","0.335484","0.403226","3.3",
"1747073356.588","0.367742","0.409677","3.3",
"1747073356.589","0.367742","0.425806","3.3",
"1747073356.59","0.374194","0.387097","3.3",
"1747073356.591","0.358065","0.380645","3.3",
"1747073356.592","0.322581","0.277419","3.3",
"1747073356.593","0.345161","0.374194","3.3",
"1747073356.594","0.303226","0.264516","3.3",
"1747073356.595","0.3","0.283871","3.296774",
"1747073356.596","0.277419","0.290323","3.3",
"1747073356.597","0.296774","0.290323","3.3",
"1747073356.598","0.232258","0.225806","3.3",
"1747073356.599","0.235484","0.167742","3.3",
"1747073356.6","0.216129","0.2","3.3",
"1747073356.601","0.209677","0.170968","3.3",
"1747073356.602","0.229032","0.187097","3.3",
"1747073356.603","0.216129","0.2","3.3",
"1747073356.604","0.212903","0.209677","3.3",
"1747073356.605","0.229032","0.219355","3.296774",
"1747073356.606","0.274194","0.225806","3.293548",
"1747073356.607","0.335484","0.26129","3.3",
"1747073356.608","0.345161","0.264516","3.296774",
"1747073356.609","0.377419","0.26129","3.3",
"1747073356.61","0.380645","0.296774","3.3",
"1747073356.611","0.374194","0.309677","3.3",
"1747073356.612","0.409677","0.319355","3.3",
"1747073356.613","0.467742","0.309677","3.290323",
"1747073356.614","0.409677","0.322581","3.3",
"1747073356.615","0.458065","0.296774","3.3",
"1747073356.616","0.451613","0.3","3.3",
"1747073356.617","0.370968","0.280645","3.3",
"1747073356.618","0.409677","0.277419","3.3",
"1747073356.619","0.409677","0.254839","3.3",
"1747073356.62","0.416129","0.248387","3.3",
"1747073356.621","0.36129","0.241935","0.009677",
"1747073356.622","0.370968","0.264516","0.003226",
"1747073356.623","0.387097","0.293548","0.006452",
"1747073356.624","0.374194","0.309677","0.009677",
"1747073356.625","0.409677","0.258065","0",
"1747073356.626","0.4","0.283871","0.03871",
"1747073356.627","0.390323","0.248387","0.003226",
"1747073356.628","0.4","0.254839","0",
"1747073356.629","0.403226","0.235484","0.012903",
"1747073356.63","0.425806","0.264516","0",
"1747073356.631","0.448387","0.3","0.009677",
"1747073356.632","0.454839","0.422581","0.025806",
"1747073356.633","0.435484","0.432258","0.019355",
"1747073356.634","0.409677","0.322581","0",
"1747073356.635","0.46129","0.409677","0.003226",
"1747073356.636","0.4","0.448387","0.009677",
"1747073356.637","0.377419","0.409677","0",
"1747073356.638","0.425806","0.448387","0.006452",
"1747073356.639","0.277419","0.422581","0.006452",
"1747073356.641","0.316129","0.425806","0.012903",
"1747073356.642","0.351613","0.445161","0.003226",
"1747073356.646","0.225806","0.425806","0",
"1747073356.647","0.190323","0.409677","0.012903",
"1747073356.65","0.229032","0.322581","0",
"1747073356.651","0.229032","0.370968","0.003226",
"1747073356.652","0.277419","0.374194","0",
"1747073356.653","0.248387","0.335484","0",
"1747073356.654","0.267742","0.429032","0.012903",
"1747073356.655","0.290323","0.432258","0.022581",
"1747073356.656","0.303226","0.432258","0",
"1747073356.657","0.322581","0.43871","0.022581",
"1747073356.658",,,"0.012903",
"1747073356.659","0.341935","0.393548","0.003226",
"1747073356.66","0.351613","0.441935","0.006452",
"1747073356.661","0.367742","0.425806","0.006452",
"1747073356.662","0.332258","0.325806","0",
"1747073356.663","0.33871","0.409677","0",
"1747073356.664","0.332258","0.348387","0.012903",
"1747073356.665","0.325806","0.377419","0",
"1747073356.666","0.290323","0.248387","0",
"1747073356.667","0.283871","0.235484","0.019355",
"1747073356.668","0.274194","0.303226","0",
"1747073356.669","0.274194","0.26129","0.019355",
"1747073356.67","0.258065","0.23871","0.006452",
"1747073356.671","0.216129","0.180645","0",
"1747073356.672","0.187097","0.196774","0",
"1747073356.673","0.203226","0.193548","0.003226",
"1747073356.674","0.209677","0.190323","0",
"1747073356.675","0.219355","0.206452","0.006452",
"1747073356.676","0.232258","0.193548","0",
"1747073356.677","0.219355","0.235484","0.006452",
"1747073356.678","0.354839","0.254839","0",
"1747073356.679","0.409677","0.248387","0",
"1747073356.68","0.367742","0.270968","0",
"1747073356.683","0.36129","0.293548","0.009677",
"1747073356.684","0.448387","0.283871","0.006452",
"1747073356.685","0.46129","0.303226","0",
"1747073356.686","0.383871","0.312903","0",
"1747073356.687","0.409677","0.303226","0",
"1747073356.688","0.441935","0.277419","0",
"1747073356.689","0.448387","0.254839","0",
"1747073356.69","0.445161","0.264516","0",
"1747073356.691","0.419355","0.264516","0",
"1747073356.692","0.445161","0.235484","0",
"1747073356.694","0.409677","0.229032","0.012903",
"1747073356.695","0.33871","0.258065","0.009677",
"1747073356.696","0.377419","0.254839","0",
"1747073356.697","0.390323","0.258065","0.016129",
"1747073356.698","0.374194","0.258065","0",
"1747073356.699","0.403226","0.303226","0.009677",
"1747073356.7","0.448387","0.325806","0",
"1747073356.701","0.393548","0.251613","0.003226",
"1747073356.702","0.458065","0.348387","0",
"1747073356.703","0.354839","0.370968","0",
"1747073356.704","0.43871","0.409677","0.022581",
"1747073356.705","0.46129","0.374194","0.003226",
"1747073356.706","0.464516","0.387097","0.003226",
"1747073356.707","0.370968","0.387097","0.016129",
"1747073356.709","0.448387","0.458065","0.003226",
"1747073356.71","0.448387","0.370968","0",
"1747073356.711","0.354839","0.451613","0.019355",
"1747073356.712","0.358065","0.448387","0",
"1747073356.713","0.283871","0.412903","0.009677",
"1747073356.714","0.26129","0.435484","0",
"1747073356.715","0.206452","0.43871","0",
"1747073356.716","0.206452","0.416129","0.006452",
"1747073356.717","0.206452","0.33871","0",
"1747073356.718","0.251613","0.409677","0",
"1747073356.719","0.222581","0.345161","0",
"1747073356.721","0.216129","0.380645","0.009677",
"1747073356.722","0.258065","0.416129","3.3",
"1747073356.723","0.267742","0.383871","3.3",
"1747073356.724","0.283871","0.412903","3.3",
"1747073356.725","0.248387","0.358065","3.3",
"1747073356.726","0.296774","0.425806","3.3",
"1747073356.727","0.303226","0.425806","3.3",
"1747073356.728","0.316129","0.406452","3.3",
"1747073356.729","0.341935","0.409677","3.3",
"1747073356.73","0.345161","0.377419","3.296774",
"1747073356.731","0.367742","0.429032","3.3",
"1747073356.732","0.374194","0.429032","3.3",
"1747073356.733","0.367742","0.422581","3.293548",
"1747073356.734","0.341935","0.33871","3.290323",
"1747073356.735","0.345161","0.341935","3.3",
"1747073356.736","0.312903","0.280645","3.3",
"1747073356.737","0.325806","0.380645","3.3",
"1747073356.738","0.3","0.251613","3.3",
"1747073356.739","0.312903","0.316129","3.3",
"1747073356.74","0.270968","0.190323","3.3",
"1747073356.741","0.251613","0.23871","3.3",
"1747073356.742","0.16129","0.232258","3.3",
"1747073356.743","0.229032","0.209677","3.290323",
"1747073356.744","0.222581","0.180645","3.3",
"1747073356.745","0.23871","0.196774","3.3",
"1747073356.746","0.235484","0.2","3.3",
"1747073356.747","0.325806","0.212903","3.3",
"1747073356.748","0.203226","0.229032","3.3",
"1747073356.749","0.329032","0.229032","3.3",
"1747073356.75","0.270968","0.258065","3.3",
"1747073356.751","0.36129","0.280645","3.3",
"1747073356.752","0.319355","0.277419","3.3",
"1747073356.753","0.432258","0.280645","3.3",
"1747073356.754","0.345161","0.290323","3.3",
"1747073356.755","0.390323","0.322581","3.296774",
"1747073356.756","0.46129","0.316129","3.3",
"1747073356.757","0.467742","0.3","3.3",
"1747073356.758","0.432258","0.306452","3.3",
"1747073356.759","0.419355","0.296774","3.3",
"1747073356.76","0.4","0.290323","3.3",
"1747073356.761","0.454839","0.274194","3.283871",
"1747073356.762","0.374194","0.258065","3.3",
"1747073356.763","0.409677","0.254839","3.3",
"1747073356.764","0.429032","0.248387","3.3",
"1747073356.765","0.377419","0.258065","3.3",
"1747073356.766","0.409677","0.270968","3.3",
"1747073356.767","0.36129","0.264516","3.3",
"1747073356.768","0.403226","0.26129","3.3",
"1747073356.769","0.383871","0.248387","3.290323",
"1747073356.77","0.409677","0.274194","3.3",
"1747073356.771","0.416129","0.258065","3.3",
"1747073356.772","0.409677","0.332258","3.3",
"1747073356.773","0.396774","0.293548","3.3",
"1747073356.774","0.464516","0.4","3.3",
"1747073356.775","0.396774","0.335484","3.3",
"1747073356.776","0.445161","0.412903","3.3",
"1747073356.777","0.454839","0.383871","3.3",
"1747073356.778","0.4","0.406452","3.290323",
"1747073356.779","0.470968","0.4","3.3",
"1747073356.78","0.445161","0.454839","3.293548",
"1747073356.781","0.441935","0.43871","3.3",
"1747073356.782","0.316129","0.406452","3.3",
"1747073356.783","0.316129","0.435484","3.287097",
"1747073356.784","0.406452","0.435484","3.3",
"1747073356.785","0.329032","0.445161","3.296774",
"1747073356.786","0.254839","0.406452","3.3",
"1747073356.787","0.216129","0.432258","3.3",
"1747073356.788","0.212903","0.367742","3.3",
"1747073356.789","0.23871","0.364516","3.3",
"1747073356.79","0.203226","0.383871","3.3",
"1747073356.791","0.196774","0.441935","3.3",
"1747073356.792","0.254839","0.396774","3.3",
"1747073356.793","0.245161","0.387097","3.3",
"1747073356.794","0.26129","0.387097","3.290323",
"1747073356.795","0.267742","0.374194","3.3",
"1747073356.796","0.277419","0.396774","3.3",
"1747073356.797","0.283871","0.422581","3.3",
"1747073356.798","0.277419","0.4","3.3",
"1747073356.799","0.316129","0.43871","3.296774",
"1747073356.8","0.322581","0.435484","3.3",
"1747073356.801","0.332258","0.416129","3.3",
"1747073356.802","0.33871","0.370968","3.3",
"1747073356.803","0.377419","0.445161","3.3",
"1747073356.804","0.370968","0.345161","3.3",
"1747073356.805","0.367742","0.383871","3.296774",
"1747073356.806","0.351613","0.409677","3.3",
"1747073356.807","0.33871","0.393548","3.3",
"1747073356.808","0.312903","0.312903","3.296774",
"1747073356.809","0.312903","0.270968","3.3",
"1747073356.81","0.309677","0.329032","3.3",
"1747073356.811","0.280645","0.274194","3.293548",
"1747073356.812","0.287097","0.267742","3.3",
"1747073356.813","0.241935","0.174194","3.3",
"1747073356.814","0.229032","0.177419","3.3",
"1747073356.815","0.232258","0.174194","3.3",
"1747073356.816","0.225806","0.183871","3.3",
"1747073356.817","0.225806","0.206452","3.3",
"1747073356.818","0.222581","0.2","3.3",
"1747073356.819","0.258065","0.209677","3.296774",
"1747073356.82","0.232258","0.232258","3.3",
"1747073356.821","0.348387","0.232258","0",
"1747073356.822","0.429032","0.251613","0.093548",
"1747073356.823","0.364516","0.277419","0.006452",
"1747073356.824","0.403226","0.270968","0",
"1747073356.825","0.419355","0.3","0.009677",
"1747073356.826","0.412903","0.296774","0.006452",
"1747073356.827","0.464516","0.309677","0",
"1747073356.828","0.43871","0.319355","0.006452",
"1747073356.829","0.367742","0.316129","0.003226",
"1747073356.83","0.445161","0.293548","0.012903",
"1747073356.831","0.445161","0.287097","0.016129",
"1747073356.832","0.445161","0.277419","0.003226",
"1747073356.833","0.445161","0.267742","0.016129",
"1747073356.834","0.435484","0.254839","0",
"1747073356.835","0.432258","0.241935","0.003226",
"1747073356.836","0.406452","0.254839","0.006452",
"1747073356.837","0.396774","0.277419","0.003226",
"1747073356.838","0.390323","0.293548","0",
"1747073356.839","0.393548","0.251613","0.009677",
"1747073356.84","0.345161","0.258065","0.003226",
"1747073356.841","0.364516","0.280645","0.006452",
"1747073356.842","0.412903","0.251613","0",
"1747073356.843","0.432258","0.358065","0",
"1747073356.844","0.441935","0.325806","0.019355",
"1747073356.845","0.458065","0.332258","0",
"1747073356.846","0.380645","0.3","0.009677",
"1747073356.847","0.358065","0.277419","0.009677",
"1747073356.848","0.429032","0.409677","0",
"1747073356.849","0.4","0.387097","0.003226",
"1747073356.85","0.46129","0.454839","0.009677",
"1747073356.851","0.425806","0.445161","0",
"1747073356.852","0.422581","0.448387","0.006452",
"1747073356.853","0.358065","0.364516","0.006452",
"1747073356.854","0.419355","0.43871","0.003226",
"1747073356.855","0.332258","0.43871","0.019355",
"1747073356.856","0.280645","0.435484","0.006452",
"1747073356.857","0.351613","0.432258","0",
"1747073356.858","0.290323","0.370968","0.012903",
"1747073356.859","0.264516","0.329032","0",
"1747073356.86","0.232258","0.36129","0",
"1747073356.861","0.206452","0.403226","0.003226",
"1747073356.862","0.206452","0.341935","0",
"1747073356.863","0.212903","0.287097","0",
"1747073356.864","0.216129","0.387097","0.012903",
"1747073356.865","0.312903","0.380645","0.006452",
"1747073356.866","0.251613","0.419355","0",
"1747073356.867","0.267742","0.419355","0.009677",
"1747073356.868","0.274194","0.416129","0",
"1747073356.869","0.274194","0.377419","0.006452",
"1747073356.87","0.309677","0.429032","0",
"1747073356.871","0.319355","0.419355","0",
"1747073356.872","0.325806","0.4","0.016129",
"1747073356.873","0.341935","0.445161","0.003226",
"1747073356.874","0.341935","0.380645","0.003226",
"1747073356.875","0.354839","0.387097","0.006452",
"1747073356.876","0.358065","0.409677","0.006452",
"1747073356.877","0.354839","0.377419","0",
"1747073356.878","0.319355","0.322581","0.012903",
"1747073356.879","0.3","0.270968","0",
"1747073356.88","0.316129","0.354839","0",
"1747073356.882","0.277419","0.251613","0.019355",
"1747073356.883","0.26129","0.229032","0.006452",
"1747073356.884","0.23871","0.174194","0",
"1747073356.885","0.212903","0.183871","0.016129",
"1747073356.886","0.219355","0.183871","0",
"1747073356.887","0.206452","0.180645","0",
"1747073356.888","0.216129","0.190323","0.009677",
"1747073356.889","0.206452","0.193548","0.012903",
"1747073356.89","0.2","0.222581","0",
"1747073356.891","0.26129","0.23871","0",
"1747073356.892","0.248387","0.225806","0.006452",
"1747073356.893","0.409677","0.23871","0",
"1747073356.894","0.409677","0.258065","0.009677",
"1747073356.895","0.322581","0.293548","0.016129",
"1747073356.896","0.396774","0.296774","0",
"1747073356.897","0.419355","0.312903","0",
"1747073356.898","0.445161","0.325806","0.070968",
"1747073356.899","0.435484","0.325806","0",
"1747073356.9","0.451613","0.316129","0.019355",
"1747073356.901","0.451613","0.303226","0.006452",
"1747073356.902","0.412903","0.3","0.009677",
"1747073356.903","0.43871","0.26129","0",
"1747073356.904","0.406452","0.267742","0.016129",
"1747073356.905","0.441935","0.251613","0.003226",
"1747073356.906","0.377419","0.248387","0",
"1747073356.907","0.358065","0.245161","0.006452",
"1747073356.908","0.380645","0.258065","0.006452",
"1747073356.909","0.419355","0.303226","0",
"1747073356.91","0.354839","0.258065","0.003226",
"1747073356.911","0.354839","0.245161","0.006452",
"1747073356.912","0.354839","0.248387","0.003226",
"1747073356.913","0.383871","0.283871","0.009677",
"1747073356.914","0.4","0.303226","0.006452",
"1747073356.915","0.36129","0.219355","0.006452",
"1747073356.916","0.422581","0.309677","0",
"1747073356.917","0.393548","0.312903","0.006452",
"1747073356.918","0.374194","0.316129","0.012903",
"1747073356.919","0.364516","0.329032","0.009677",
"1747073356.92","0.451613","0.445161","0.003226",
"1747073356.921","0.425806","0.419355","3.3",
"1747073356.922","0.46129","0.458065","3.3",
"1747073356.923","0.470968","0.409677","3.3",
"1747073356.924","0.445161","0.448387","3.283871",
"1747073356.925","0.312903","0.422581","3.3",
"1747073356.926","0.403226","0.422581","3.3",
"1747073356.927","0.322581","0.432258","3.296774",
"1747073356.928","0.251613","0.425806","3.3",
"1747073356.929","0.241935","0.4","3.3",
"1747073356.93","0.309677","0.393548","3.3",
"1747073356.931","0.254839","0.403226","3.3",
"1747073356.932","0.212903","0.335484","3.3",
"1747073356.933","0.26129","0.4","3.290323",
"1747073356.934","0.209677","0.358065","3.3",
"1747073356.935","0.26129","0.412903","3.3",
"1747073356.936","0.241935","0.393548","3.3",
"1747073356.937","0.280645","0.422581","3.3",
"1747073356.938","0.248387","0.348387","3.3",
"1747073356.939","0.277419","0.409677","3.293548",
"1747073356.94","0.274194","0.380645","3.3",
"1747073356.941","0.274194","0.351613","3.3",
"1747073356.942","0.293548","0.406452","3.3",
"1747073356.943","0.293548","0.403226","3.3",
"1747073356.944","0.351613","0.422581","3.3",
"1747073356.945","0.358065","0.435484","3.3",
"1747073356.946","0.345161","0.4","3.3",
"1747073356.947","0.364516","0.425806","3.3",
"1747073356.948","0.364516","0.425806","3.3",
"1747073356.949","0.358065","0.364516","3.3",
"1747073356.95","0.351613","0.4","3.3",
"1747073356.951","0.312903","0.235484","3.3",
"1747073356.965","0.303226","0.283871","3.3",
"1747073356.966","0.212903","0.183871","3.3",
"1747073356.967","0.248387","0.203226","3.3",
"1747073356.969","0.374194","0.232258","3.3",
"1747073356.97","0.429032","0.309677","3.3",
"1747073356.971","0.412903","0.319355","3.3",
"1747073356.972","0.464516","0.287097","3.3",
"1747073356.973","0.451613","0.290323","3.3",
"1747073356.974","0.451613","0.293548","3.290323",
"1747073356.976","0.451613","0.254839","3.3",
"1747073356.977","0.432258","0.251613","3.3",
"1747073356.978","0.396774","0.254839","3.3",
"1747073356.98","0.43871","0.245161","3.3",
"1747073356.981","0.429032","0.258065","3.3",
"1747073356.982","0.377419","0.248387","3.3",
"1747073356.983","0.416129","0.264516","3.296774",
"1747073356.984","0.406452","0.274194","3.3",
"1747073356.985","0.322581","0.251613","3.3",
"1747073356.986","0.351613","0.254839","3.3",
"1747073356.987","0.422581","0.258065","3.3",
"1747073356.988","0.412903","0.358065","3.3",
"1747073356.989","0.432258","0.370968","3.3",
"1747073356.99","0.406452","0.422581","3.3",
"1747073356.991","0.377419","0.36129","3.3",
"1747073356.992","0.448387","0.370968","3.3",
"1747073356.993","0.419355","0.429032","3.3",
"1747073356.994","0.46129","0.451613","3.3",
"1747073356.995","0.422581","0.451613","3.3",
"1747073356.996","0.409677","0.451613","3.3",
"1747073356.997","0.329032","0.432258","3.3",
"1747073356.998","0.370968","0.441935","3.3",
"1747073356.999","0.370968","0.412903","3.3",
"1747073357.003","0.274194","0.358065","3.3",
"1747073357.004","0.225806","0.370968","3.3",
"1747073357.005","0.212903","0.348387","3.3",
"1747073357.006","0.251613","0.393548","3.296774",
"1747073357.007","0.232258","0.374194","3.3",
"1747073357.008","0.254839","0.393548","3.3",
"1747073357.009","0.267742","0.393548","3.3",
"1747073357.01","0.283871","0.409677","3.3",
"1747073357.011","0.280645","0.416129","3.3",
"1747073357.012","0.23871","0.396774","3.3",
"1747073357.013","0.296774","0.409677","3.3",
"1747073357.014","0.293548","0.390323","3.3",
"1747073357.015","0.329032","0.412903","3.3",
"1747073357.016","0.348387","0.387097","3.3",
"1747073357.017","0.335484","0.393548","3.3",
"1747073357.018","0.374194","0.445161","3.3",
"1747073357.019","0.335484","0.341935","3.290323",
"1747073357.02","0.358065","0.422581","3.3",
"1747073357.021","0.329032","0.396774","3.3",
"1747073357.022","0.309677","0.312903","0.016129",
"1747073357.023","0.287097","0.26129","0.009677",
"1747073357.024","0.293548","0.264516","0",
"1747073357.025","0.277419","0.212903","0.009677",
"1747073357.026","0.290323","0.264516","0",
"1747073357.027","0.203226","0.187097","0.025806",
"1747073357.028","0.248387","0.212903","0.006452",
"1747073357.029","0.254839","0.203226","0.006452",
"1747073357.03","0.206452","0.174194","0.003226",
"1747073357.031","0.206452","0.187097","0",
"1747073357.032","0.206452","0.2","0.006452",
"1747073357.033","0.219355","0.2","0",
"1747073357.034","0.241935","0.212903","0.006452",
"1747073357.035","0.341935","0.225806","0",
"1747073357.036","0.377419","0.235484","0.009677",
"1747073357.037","0.280645","0.274194","0.009677",
"1747073357.038","0.335484","0.264516","0.006452",
"1747073357.039","0.345161","0.293548","0.012903",
"1747073357.04","0.422581","0.309677","0",
"1747073357.041","0.454839","0.329032","0.003226",
"1747073357.042","0.445161","0.322581","0.012903",
"1747073357.043","0.406452","0.316129","0.016129",
"1747073357.044","0.416129","0.303226","0",
"1747073357.045","0.445161","0.290323","0.009677",
"1747073357.046","0.409677","0.283871","0",
"1747073357.047","0.432258","0.264516","0.006452",
"1747073357.048","0.416129","0.264516","0.003226",
"1747073357.049","0.374194","0.248387","0.025806",
"1747073357.05","0.403226","0.254839","0.009677",
