x-axis,1,2,EXT
second,Volt,Volt,
-25.2500E-03,+4.3663321E+00,+2.7861306E+00,0
-25.0000E-03,+4.3663321E+00,+2.9368843E+00,0
-24.7500E-03,+4.7683422E+00,+2.6353768E+00,0
-24.5000E-03,+4.5673372E+00,+2.9368843E+00,0
-24.2500E-03,+4.5170859E+00,+2.7358793E+00,0
-24.0000E-03,+4.7683422E+00,+2.9368843E+00,0
-23.7500E-03,+4.2658296E+00,+3.0876381E+00,0
-23.5000E-03,+4.7683422E+00,+3.1378894E+00,0
-23.2500E-03,+4.4165834E+00,+2.9368843E+00,0
-23.0000E-03,+4.7683422E+00,+3.1378894E+00,0
-22.7500E-03,+4.4668347E+00,+3.0876381E+00,0
-22.5000E-03,+4.7683422E+00,+2.8363818E+00,0
-22.2500E-03,+4.4165834E+00,+3.0373868E+00,0
-22.0000E-03,+4.5673372E+00,+2.9368843E+00,0
-21.7500E-03,+4.5673372E+00,+2.8363818E+00,0
-21.5000E-03,+4.5673372E+00,+2.9368843E+00,0
-21.2500E-03,+4.5673372E+00,+2.7358793E+00,0
-21.0000E-03,+4.3663321E+00,+2.7358793E+00,0
-20.7500E-03,+4.5673372E+00,+2.6856280E+00,0
-20.5000E-03,+4.4668347E+00,+2.6353768E+00,0
-20.2500E-03,+4.5673372E+00,+2.7358793E+00,0
-20.0000E-03,+4.5673372E+00,+3.1378894E+00,0
-19.7500E-03,+4.3663321E+00,+2.4846230E+00,0
-19.5000E-03,+4.4668347E+00,+2.6353768E+00,0
-19.2500E-03,+4.4165834E+00,+2.3841205E+00,0
-19.0000E-03,+4.3663321E+00,+2.3338692E+00,0
-18.7500E-03,+4.8688447E+00,+2.6353768E+00,0
-18.5000E-03,+4.5673372E+00,+2.4343718E+00,0
-18.2500E-03,+4.4165834E+00,+2.5851255E+00,0
-18.0000E-03,+4.5673372E+00,+2.3338692E+00,0
-17.7500E-03,+4.5673372E+00,+2.3338692E+00,0
-17.5000E-03,+4.6678397E+00,+2.2333667E+00,0
-17.2500E-03,+4.7180909E+00,+2.3338692E+00,0
-17.0000E-03,+4.7683422E+00,+2.5348743E+00,0
-16.7500E-03,+4.0648246E+00,+2.2836180E+00,0
-16.5000E-03,+4.4668347E+00,+2.3338692E+00,0
-16.2500E-03,+4.4668347E+00,+1.9821105E+00,0
-16.0000E-03,+4.3663321E+00,+2.3338692E+00,0
-15.7500E-03,+4.3663321E+00,+2.1831155E+00,0
-15.5000E-03,+4.3663321E+00,+2.1328642E+00,0
-15.2500E-03,+4.1150759E+00,+2.2836180E+00,0
-15.0000E-03,+3.9643221E+00,+2.5348743E+00,0
-14.7500E-03,+3.9643221E+00,+2.4846230E+00,0
-14.5000E-03,+4.0648246E+00,+2.4343718E+00,0
-14.2500E-03,+4.3663321E+00,+2.5348743E+00,0
-14.0000E-03,+4.1653271E+00,+2.7358793E+00,0
-13.7500E-03,+3.8638196E+00,+3.0373868E+00,0
-13.5000E-03,+4.1653271E+00,+2.7358793E+00,0
-13.2500E-03,+4.1653271E+00,+2.7358793E+00,0
-13.0000E-03,+4.5673372E+00,+3.1378894E+00,0
-12.7500E-03,+4.1150759E+00,+2.4846230E+00,0
-12.5000E-03,+4.3663321E+00,+3.0373868E+00,0
-12.2500E-03,+4.0145733E+00,+2.9871356E+00,0
-12.0000E-03,+4.3663321E+00,+2.7358793E+00,0
-11.7500E-03,+4.1653271E+00,+3.2886431E+00,0
-11.5000E-03,+3.9643221E+00,+2.8363818E+00,0
-11.2500E-03,+4.0648246E+00,+3.0876381E+00,0
-11.0000E-03,+4.1653271E+00,+3.1378894E+00,0
-10.7500E-03,+3.9643221E+00,+3.0876381E+00,0
-10.5000E-03,+3.6628146E+00,+3.1378894E+00,0
-10.2500E-03,+3.8135683E+00,+3.0373868E+00,0
-10.0000E-03,+3.9643221E+00,+2.7358793E+00,0
-9.7500E-03,+4.0145733E+00,+3.0373868E+00,0
-9.5000E-03,+4.1653271E+00,+3.2383919E+00,0
-9.2500E-03,+4.1150759E+00,+2.8363818E+00,0
-9.0000E-03,+3.9643221E+00,+3.5398994E+00,0
-8.7500E-03,+4.1653271E+00,+2.8363818E+00,0
-8.5000E-03,+3.8638196E+00,+2.9368843E+00,0
-8.2500E-03,+4.1150759E+00,+2.5348743E+00,0
-8.0000E-03,+3.9643221E+00,+3.1378894E+00,0
-7.7500E-03,+3.6125633E+00,+3.2383919E+00,0
-7.5000E-03,+4.0648246E+00,+2.9368843E+00,0
-7.2500E-03,+4.1150759E+00,+2.3841205E+00,0
-7.0000E-03,+4.3663321E+00,+3.1378894E+00,0
-6.7500E-03,+3.9140708E+00,+3.1378894E+00,0
-6.5000E-03,+4.1653271E+00,+3.0373868E+00,0
-6.2500E-03,+4.2658296E+00,+3.3388944E+00,0
-6.0000E-03,+4.3663321E+00,+3.3388944E+00,0
-5.7500E-03,+4.4165834E+00,+3.4896482E+00,0
-5.5000E-03,+4.5673372E+00,+3.7409044E+00,0
-5.2500E-03,+4.6175884E+00,+3.9921607E+00,0
-5.0000E-03,+4.7683422E+00,+3.9419095E+00,0
-4.7500E-03,+4.8185935E+00,+3.6906532E+00,0
-4.5000E-03,+4.4668347E+00,+3.6404019E+00,0
-4.2500E-03,+4.5673372E+00,+4.1429145E+00,0
-4.0000E-03,+4.3663321E+00,+3.5398994E+00,0
-3.7500E-03,+4.4668347E+00,+3.7409044E+00,0
-3.5000E-03,+4.2658296E+00,+3.8414069E+00,0
-3.2500E-03,+5.0195985E+00,+3.3388944E+00,0
-3.0000E-03,+4.7683422E+00,+4.1429145E+00,0
-2.7500E-03,+4.7683422E+00,+4.2434170E+00,0
-2.5000E-03,+4.2658296E+00,+4.3439195E+00,0
-2.2500E-03,+4.7683422E+00,+4.4444220E+00,0
-2.0000E-03,+4.9693472E+00,+4.5449245E+00,0
-1.7500E-03,+4.5170859E+00,+4.2434170E+00,0
-1.5000E-03,+4.4668347E+00,+3.7409044E+00,0
-1.2500E-03,+4.4165834E+00,+4.1931657E+00,0
-1.0000E-03,+4.9693472E+00,+4.5449245E+00,0
-750.0E-06,+4.6678397E+00,+4.2434170E+00,0
-500.0E-06,+4.4668347E+00,+4.7459296E+00,0
-250.0E-06,+4.7683422E+00,+4.6956783E+00,0
+0.0E+00,+4.7683422E+00,+4.7459296E+00,1
+250.0E-06,+4.7683422E+00,+4.6454271E+00,1
+500.0E-06,+4.8688447E+00,+4.0424120E+00,1
+750.0E-06,+4.8688447E+00,+4.4946733E+00,1
+1.0000E-03,+4.3663321E+00,+4.5449245E+00,1
+1.2500E-03,+4.3160809E+00,+4.3941708E+00,1
+1.5000E-03,+4.1653271E+00,+4.2434170E+00,1
+1.7500E-03,+4.3160809E+00,+4.3941708E+00,1
+2.0000E-03,+3.7633171E+00,+4.7459296E+00,1
+2.2500E-03,+4.0648246E+00,+4.3941708E+00,1
+2.5000E-03,+4.0648246E+00,+4.5449245E+00,1
+2.7500E-03,+3.7130658E+00,+3.7911557E+00,1
+3.0000E-03,+4.3663321E+00,+4.3439195E+00,1
+3.2500E-03,+3.9140708E+00,+4.0424120E+00,1
+3.5000E-03,+3.4618095E+00,+4.3439195E+00,1
+3.7500E-03,+3.9140708E+00,+4.3439195E+00,1
+4.0000E-03,+3.5623120E+00,+3.9419095E+00,1
+4.2500E-03,+3.2105532E+00,+4.2434170E+00,1
+4.5000E-03,+3.4618095E+00,+3.9419095E+00,1
+4.7500E-03,+3.6125633E+00,+4.3941708E+00,1
+5.0000E-03,+3.7633171E+00,+4.5449245E+00,1
+5.2500E-03,+3.6125633E+00,+4.1931657E+00,1
+5.5000E-03,+2.8587944E+00,+3.9419095E+00,1
+5.7500E-03,+3.0095482E+00,+4.2434170E+00,1
+6.0000E-03,+3.1603020E+00,+4.3439195E+00,1
+6.2500E-03,+3.4115583E+00,+4.2434170E+00,1
+6.5000E-03,+3.0597995E+00,+4.4444220E+00,1
+6.7500E-03,+3.0597995E+00,+4.2434170E+00,1
+7.0000E-03,+2.5572869E+00,+3.9419095E+00,1
+7.2500E-03,+2.6577894E+00,+4.0926632E+00,1
+7.5000E-03,+2.7582919E+00,+3.8414069E+00,1
+7.7500E-03,+2.5070356E+00,+3.7409044E+00,1
+8.0000E-03,+2.7582919E+00,+4.3439195E+00,1
+8.2500E-03,+2.7582919E+00,+3.8414069E+00,1
+8.5000E-03,+2.3562819E+00,+3.8414069E+00,1
+8.7500E-03,+1.9542718E+00,+3.8414069E+00,1
+9.0000E-03,+2.1552768E+00,+3.9419095E+00,1
+9.2500E-03,+2.1050256E+00,+3.8916582E+00,1
+9.5000E-03,+2.0547743E+00,+3.9419095E+00,1
+9.7500E-03,+2.3060306E+00,+4.3941708E+00,1
+10.0000E-03,+2.1552768E+00,+3.9419095E+00,1
+10.2500E-03,+2.0547743E+00,+3.8916582E+00,1
+10.5000E-03,+2.2557794E+00,+3.5398994E+00,1
+10.7500E-03,+2.2055281E+00,+3.3388944E+00,1
+11.0000E-03,+2.5572869E+00,+4.1429145E+00,1
+11.2500E-03,+2.3562819E+00,+3.8414069E+00,1
+11.5000E-03,+2.2557794E+00,+3.8414069E+00,1
+11.7500E-03,+2.0547743E+00,+3.9419095E+00,1
+12.0000E-03,+1.9542718E+00,+3.9419095E+00,1
+12.2500E-03,+2.4065331E+00,+4.1931657E+00,1
+12.5000E-03,+2.1552768E+00,+3.4393969E+00,1
+12.7500E-03,+2.3060306E+00,+3.7409044E+00,1
+13.0000E-03,+1.9542718E+00,+4.1429145E+00,1
+13.2500E-03,+2.6075382E+00,+4.1931657E+00,1
+13.5000E-03,+2.1552768E+00,+3.8414069E+00,1
+13.7500E-03,+2.3060306E+00,+3.9921607E+00,1
+14.0000E-03,+2.5572869E+00,+3.9419095E+00,1
+14.2500E-03,+2.7582919E+00,+4.0926632E+00,1
+14.5000E-03,+2.2557794E+00,+3.8414069E+00,1
+14.7500E-03,+2.4567844E+00,+3.6906532E+00,1
+15.0000E-03,+2.7582919E+00,+4.1429145E+00,1
+15.2500E-03,+2.5572869E+00,+3.9921607E+00,1
+15.5000E-03,+2.5572869E+00,+3.8414069E+00,1
+15.7500E-03,+2.4065331E+00,+4.2434170E+00,1
+16.0000E-03,+2.5572869E+00,+4.3439195E+00,1
+16.2500E-03,+2.4065331E+00,+3.8414069E+00,1
+16.5000E-03,+2.6577894E+00,+3.6404019E+00,1
+16.7500E-03,+2.6075382E+00,+3.3891456E+00,1
+17.0000E-03,+2.5572869E+00,+3.9419095E+00,1
+17.2500E-03,+2.3562819E+00,+3.8414069E+00,1
+17.5000E-03,+2.5572869E+00,+3.5398994E+00,1
+17.7500E-03,+2.4567844E+00,+3.7409044E+00,1
+18.0000E-03,+2.5572869E+00,+3.5398994E+00,1
+18.2500E-03,+2.4567844E+00,+4.1931657E+00,1
+18.5000E-03,+2.7582919E+00,+4.1429145E+00,1
+18.7500E-03,+2.6577894E+00,+4.0424120E+00,1
+19.0000E-03,+2.7582919E+00,+4.1429145E+00,1
+19.2500E-03,+2.7080407E+00,+3.5901507E+00,1
+19.5000E-03,+2.6577894E+00,+3.7409044E+00,1
+19.7500E-03,+2.4567844E+00,+3.4393969E+00,1
+20.0000E-03,+2.7582919E+00,+3.7409044E+00,1
+20.2500E-03,+2.8587944E+00,+4.0424120E+00,1
+20.5000E-03,+3.0597995E+00,+3.9419095E+00,1
+20.7500E-03,+2.7582919E+00,+3.8916582E+00,1
+21.0000E-03,+2.5572869E+00,+4.5449245E+00,1
+21.2500E-03,+2.6577894E+00,+4.0424120E+00,1
+21.5000E-03,+3.2608045E+00,+3.5398994E+00,1
+21.7500E-03,+2.7582919E+00,+3.8916582E+00,1
+22.0000E-03,+2.7582919E+00,+3.9419095E+00,1
+22.2500E-03,+3.2105532E+00,+4.0424120E+00,1
+22.5000E-03,+3.0597995E+00,+4.1429145E+00,1
+22.7500E-03,+3.3110558E+00,+3.9419095E+00,1
+23.0000E-03,+3.3613070E+00,+4.1429145E+00,1
+23.2500E-03,+3.0597995E+00,+4.2936683E+00,1
+23.5000E-03,+3.3613070E+00,+4.2434170E+00,1
+23.7500E-03,+3.3613070E+00,+3.4393969E+00,1
+24.0000E-03,+3.3613070E+00,+3.9419095E+00,1
+24.2500E-03,+3.2105532E+00,+4.2434170E+00,1
+24.5000E-03,+3.3613070E+00,+4.0424120E+00,1
+24.7500E-03,+3.6125633E+00,+3.5398994E+00,1
+25.0000E-03,+3.5623120E+00,+3.3388944E+00,1
+25.2500E-03,+3.0095482E+00,+3.0876381E+00,1
+25.5000E-03,+3.2608045E+00,+3.5398994E+00,1
+25.7500E-03,+3.1603020E+00,+3.4393969E+00,1
+26.0000E-03,+3.1603020E+00,+3.5398994E+00,1
+26.2500E-03,+3.5120608E+00,+3.4393969E+00,1
+26.5000E-03,+3.0597995E+00,+3.2383919E+00,1
+26.7500E-03,+3.3110558E+00,+3.1378894E+00,1
+27.0000E-03,+2.7582919E+00,+2.5348743E+00,1
+27.2500E-03,+3.5120608E+00,+2.9368843E+00,1
+27.5000E-03,+2.7582919E+00,+3.0373868E+00,1
+27.7500E-03,+3.1603020E+00,+2.9871356E+00,1
+28.0000E-03,+2.7582919E+00,+2.9368843E+00,1
+28.2500E-03,+2.8085432E+00,+2.9871356E+00,1
+28.5000E-03,+2.9592970E+00,+2.8363818E+00,1
+28.7500E-03,+2.8587944E+00,+2.7861306E+00,1
+29.0000E-03,+2.7582919E+00,+2.7358793E+00,1
+29.2500E-03,+2.9090457E+00,+2.6856280E+00,1
+29.5000E-03,+2.8587944E+00,+2.3338692E+00,1
+29.7500E-03,+2.7080407E+00,+2.5348743E+00,1
+30.0000E-03,+2.5572869E+00,+2.3338692E+00,1
+30.2500E-03,+2.6577894E+00,+2.4343718E+00,1
+30.5000E-03,+2.6577894E+00,+2.0323617E+00,1
+30.7500E-03,+2.4567844E+00,+2.2836180E+00,1
+31.0000E-03,+2.9592970E+00,+2.3338692E+00,1
+31.2500E-03,+2.5572869E+00,+2.0826130E+00,1
+31.5000E-03,+2.6577894E+00,+2.1328642E+00,1
+31.7500E-03,+2.5572869E+00,+1.8816079E+00,1
+32.0000E-03,+2.7582919E+00,+2.1328642E+00,1
+32.2500E-03,+2.8085432E+00,+2.1831155E+00,1
+32.5000E-03,+2.2557794E+00,+2.0323617E+00,1
+32.7500E-03,+2.4567844E+00,+1.8816079E+00,1
+33.0000E-03,+2.5572869E+00,+1.9318592E+00,1
+33.2500E-03,+2.2055281E+00,+1.6806029E+00,1
+33.5000E-03,+2.2557794E+00,+1.5298491E+00,1
+33.7500E-03,+2.3060306E+00,+1.6303517E+00,1
+34.0000E-03,+1.9542718E+00,+1.7308542E+00,1
+34.2500E-03,+2.3562819E+00,+1.5801004E+00,1
+34.5000E-03,+2.1552768E+00,+1.6303517E+00,1
+34.7500E-03,+1.8035181E+00,+1.6806029E+00,1
+35.0000E-03,+2.1552768E+00,+1.5298491E+00,1
+35.2500E-03,+2.1050256E+00,+1.5298491E+00,1
+35.5000E-03,+1.8537693E+00,+1.6303517E+00,1
+35.7500E-03,+2.1552768E+00,+1.5298491E+00,1
+36.0000E-03,+2.1552768E+00,+1.1278391E+00,1
+36.2500E-03,+2.0045231E+00,+1.5298491E+00,1
+36.5000E-03,+2.0547743E+00,+1.2283416E+00,1
+36.7500E-03,+2.1050256E+00,+1.8313567E+00,1
+37.0000E-03,+2.3562819E+00,+1.7308542E+00,1
+37.2500E-03,+2.3060306E+00,+1.8313567E+00,1
+37.5000E-03,+2.0547743E+00,+1.8313567E+00,1
+37.7500E-03,+2.2055281E+00,+1.9318592E+00,1
+38.0000E-03,+2.3562819E+00,+1.3288441E+00,1
+38.2500E-03,+2.0547743E+00,+1.6303517E+00,1
+38.5000E-03,+2.0547743E+00,+1.8313567E+00,1
+38.7500E-03,+2.1050256E+00,+1.9821105E+00,1
+39.0000E-03,+2.1552768E+00,+1.7308542E+00,1
+39.2500E-03,+1.8035181E+00,+1.9318592E+00,1
+39.5000E-03,+2.0547743E+00,+1.9318592E+00,1
+39.7500E-03,+1.9542718E+00,+1.7811054E+00,1
+40.0000E-03,+2.3562819E+00,+2.1328642E+00,1
+40.2500E-03,+2.3060306E+00,+1.8816079E+00,1
+40.5000E-03,+2.2557794E+00,+1.8313567E+00,1
+40.7500E-03,+2.2557794E+00,+2.0323617E+00,1
+41.0000E-03,+2.3562819E+00,+1.9318592E+00,1
+41.2500E-03,+2.7080407E+00,+1.8816079E+00,1
+41.5000E-03,+2.8587944E+00,+2.1328642E+00,1
+41.7500E-03,+2.6075382E+00,+1.6806029E+00,1
+42.0000E-03,+2.9592970E+00,+1.9318592E+00,1
+42.2500E-03,+2.7080407E+00,+2.2333667E+00,1
+42.5000E-03,+3.1603020E+00,+1.8313567E+00,1
+42.7500E-03,+2.7080407E+00,+2.1328642E+00,1
+43.0000E-03,+2.5572869E+00,+2.3338692E+00,1
+43.2500E-03,+2.7582919E+00,+2.5851255E+00,1
+43.5000E-03,+2.8587944E+00,+2.0323617E+00,1
+43.7500E-03,+3.3110558E+00,+2.3841205E+00,1
+44.0000E-03,+2.9592970E+00,+2.1328642E+00,1
+44.2500E-03,+3.3110558E+00,+2.3338692E+00,1
+44.5000E-03,+3.3613070E+00,+2.5348743E+00,1
+44.7500E-03,+3.1100507E+00,+2.2836180E+00,1
+45.0000E-03,+3.1603020E+00,+2.7358793E+00,1
+45.2500E-03,+3.3613070E+00,+2.7861306E+00,1
+45.5000E-03,+3.7633171E+00,+2.6353768E+00,1
+45.7500E-03,+3.4115583E+00,+2.7358793E+00,1
+46.0000E-03,+3.9643221E+00,+2.7358793E+00,1
+46.2500E-03,+3.4618095E+00,+2.8866331E+00,1
+46.5000E-03,+3.7633171E+00,+2.6353768E+00,1
+46.7500E-03,+3.7130658E+00,+2.6353768E+00,1
+47.0000E-03,+3.9643221E+00,+2.7358793E+00,1
+47.2500E-03,+3.7633171E+00,+3.1881406E+00,1
+47.5000E-03,+3.8638196E+00,+2.8363818E+00,1
+47.7500E-03,+4.0145733E+00,+3.0373868E+00,1
+48.0000E-03,+3.9643221E+00,+2.7358793E+00,1
+48.2500E-03,+4.0145733E+00,+2.7861306E+00,1
+48.5000E-03,+4.0648246E+00,+3.0373868E+00,1
+48.7500E-03,+3.9643221E+00,+2.9871356E+00,1
+49.0000E-03,+4.1653271E+00,+2.7358793E+00,1
+49.2500E-03,+3.9140708E+00,+2.7861306E+00,1
+49.5000E-03,+4.1653271E+00,+2.7358793E+00,1
+49.7500E-03,+4.2658296E+00,+2.6856280E+00,1
+50.0000E-03,+3.7633171E+00,+2.7358793E+00,1
+50.2500E-03,+4.1653271E+00,+3.1881406E+00,1
+50.5000E-03,+3.8638196E+00,+2.6353768E+00,1
+50.7500E-03,+3.9140708E+00,+2.6353768E+00,1
+51.0000E-03,+4.1653271E+00,+2.9368843E+00,1
+51.2500E-03,+4.1653271E+00,+2.5851255E+00,1
+51.5000E-03,+4.2658296E+00,+2.6353768E+00,1
+51.7500E-03,+3.8638196E+00,+2.3338692E+00,1
+52.0000E-03,+3.9643221E+00,+2.5348743E+00,1
+52.2500E-03,+4.2155784E+00,+2.5348743E+00,1
+52.5000E-03,+3.7633171E+00,+2.5348743E+00,1
+52.7500E-03,+4.1653271E+00,+2.4343718E+00,1
+53.0000E-03,+3.7633171E+00,+2.7358793E+00,1
+53.2500E-03,+3.7633171E+00,+2.3338692E+00,1
+53.5000E-03,+3.9643221E+00,+2.4343718E+00,1
+53.7500E-03,+3.8135683E+00,+2.4846230E+00,1
+54.0000E-03,+3.7633171E+00,+2.3338692E+00,1
+54.2500E-03,+4.2155784E+00,+2.1831155E+00,1
+54.5000E-03,+3.6628146E+00,+2.2333667E+00,1
+54.7500E-03,+4.1150759E+00,+2.3338692E+00,1
+55.0000E-03,+3.7633171E+00,+1.9318592E+00,1
+55.2500E-03,+4.0648246E+00,+2.2836180E+00,1
+55.5000E-03,+3.7633171E+00,+2.2333667E+00,1
+55.7500E-03,+3.8135683E+00,+2.0826130E+00,1
+56.0000E-03,+3.7633171E+00,+2.1328642E+00,1
+56.2500E-03,+3.9643221E+00,+2.4343718E+00,1
+56.5000E-03,+3.9643221E+00,+2.3338692E+00,1
+56.7500E-03,+3.8638196E+00,+2.4846230E+00,1
+57.0000E-03,+3.7633171E+00,+2.1328642E+00,1
+57.2500E-03,+3.6125633E+00,+2.1831155E+00,1
+57.5000E-03,+3.9643221E+00,+2.2333667E+00,1
+57.7500E-03,+4.0145733E+00,+2.3841205E+00,1
+58.0000E-03,+3.5623120E+00,+2.3338692E+00,1
+58.2500E-03,+3.8638196E+00,+2.6856280E+00,1
+58.5000E-03,+3.7633171E+00,+2.3338692E+00,1
+58.7500E-03,+3.8135683E+00,+2.4846230E+00,1
+59.0000E-03,+3.9643221E+00,+2.5348743E+00,1
+59.2500E-03,+3.8135683E+00,+2.4343718E+00,1
+59.5000E-03,+3.6628146E+00,+2.4343718E+00,1
+59.7500E-03,+3.8638196E+00,+2.3841205E+00,1
+60.0000E-03,+4.1653271E+00,+2.5348743E+00,1
+60.2500E-03,+4.0145733E+00,+2.3338692E+00,1
+60.5000E-03,+3.3613070E+00,+2.5348743E+00,1
+60.7500E-03,+3.9140708E+00,+2.3338692E+00,1
+61.0000E-03,+3.5623120E+00,+2.3338692E+00,1
+61.2500E-03,+4.0648246E+00,+2.5348743E+00,1
+61.5000E-03,+3.7633171E+00,+2.6353768E+00,1
+61.7500E-03,+3.7130658E+00,+2.0826130E+00,1
+62.0000E-03,+3.5623120E+00,+2.3338692E+00,1
+62.2500E-03,+3.8135683E+00,+2.6353768E+00,1
+62.5000E-03,+3.7633171E+00,+2.3338692E+00,1
+62.7500E-03,+4.2155784E+00,+2.3338692E+00,1
+63.0000E-03,+3.9643221E+00,+1.7308542E+00,1
+63.2500E-03,+3.9140708E+00,+2.3841205E+00,1
+63.5000E-03,+3.8638196E+00,+2.7358793E+00,1
+63.7500E-03,+3.8135683E+00,+1.9821105E+00,1
+64.0000E-03,+4.1653271E+00,+2.7358793E+00,1
+64.2500E-03,+4.0145733E+00,+2.5348743E+00,1
+64.5000E-03,+3.9643221E+00,+2.4343718E+00,1
+64.7500E-03,+3.8135683E+00,+2.5348743E+00,1
+65.0000E-03,+3.9643221E+00,+2.3338692E+00,1
+65.2500E-03,+4.0648246E+00,+2.4846230E+00,1
+65.5000E-03,+4.3663321E+00,+2.7358793E+00,1
+65.7500E-03,+4.3160809E+00,+2.9871356E+00,1
+66.0000E-03,+4.5673372E+00,+2.5348743E+00,1
+66.2500E-03,+4.0648246E+00,+2.5348743E+00,1
+66.5000E-03,+4.1653271E+00,+2.9368843E+00,1
+66.7500E-03,+4.2658296E+00,+3.2886431E+00,1
+67.0000E-03,+4.3663321E+00,+2.9368843E+00,1
+67.2500E-03,+4.2658296E+00,+3.0876381E+00,1
+67.5000E-03,+4.2658296E+00,+3.0373868E+00,1
+67.7500E-03,+3.9643221E+00,+3.5398994E+00,1
+68.0000E-03,+3.9643221E+00,+2.9368843E+00,1
+68.2500E-03,+4.2658296E+00,+3.5398994E+00,1
+68.5000E-03,+4.4668347E+00,+3.6404019E+00,1
+68.7500E-03,+4.4165834E+00,+3.5398994E+00,1
+69.0000E-03,+3.9643221E+00,+3.3388944E+00,1
+69.2500E-03,+3.9140708E+00,+3.2886431E+00,1
+69.5000E-03,+4.4668347E+00,+3.8414069E+00,1
+69.7500E-03,+4.4165834E+00,+4.1429145E+00,1
+70.0000E-03,+3.9643221E+00,+3.5398994E+00,1
+70.2500E-03,+4.7683422E+00,+4.1931657E+00,1
+70.5000E-03,+4.2658296E+00,+4.2434170E+00,1
+70.7500E-03,+4.1150759E+00,+4.0926632E+00,1
+71.0000E-03,+4.1653271E+00,+4.5449245E+00,1
+71.2500E-03,+4.0648246E+00,+4.3941708E+00,1
+71.5000E-03,+4.3663321E+00,+4.2434170E+00,1
+71.7500E-03,+4.2658296E+00,+4.0926632E+00,1
+72.0000E-03,+4.1653271E+00,+4.5449245E+00,1
+72.2500E-03,+4.0648246E+00,+4.2434170E+00,1
+72.5000E-03,+4.2658296E+00,+4.0424120E+00,1
+72.7500E-03,+3.7633171E+00,+4.1931657E+00,1
+73.0000E-03,+4.1653271E+00,+4.1429145E+00,1
+73.2500E-03,+3.7633171E+00,+4.0926632E+00,1
+73.5000E-03,+3.7633171E+00,+4.4444220E+00,1
+73.7500E-03,+3.8135683E+00,+4.1429145E+00,1
+74.0000E-03,+3.9643221E+00,+4.3439195E+00,1
+74.2500E-03,+3.6628146E+00,+4.1931657E+00,1
+74.5000E-03,+3.6628146E+00,+4.3439195E+00,1
+74.7500E-03,+3.5120608E+00,+4.4444220E+00,1
+75.0000E-03,+3.9643221E+00,+4.1429145E+00,1
+75.2500E-03,+3.4115583E+00,+4.3941708E+00,1
+75.5000E-03,+3.0597995E+00,+4.0424120E+00,1
+75.7500E-03,+2.8587944E+00,+3.9921607E+00,1
+76.0000E-03,+3.5623120E+00,+4.1429145E+00,1
+76.2500E-03,+2.4065331E+00,+4.2936683E+00,1
+76.5000E-03,+3.1603020E+00,+4.2434170E+00,1
+76.7500E-03,+3.3110558E+00,+4.2936683E+00,1
+77.0000E-03,+3.3613070E+00,+3.9419095E+00,1
+77.2500E-03,+2.8587944E+00,+4.3941708E+00,1
+77.5000E-03,+2.6577894E+00,+4.1429145E+00,1
+77.7500E-03,+2.9090457E+00,+4.4444220E+00,1
+78.0000E-03,+2.9592970E+00,+4.3439195E+00,1
+78.2500E-03,+3.1603020E+00,+4.0424120E+00,1
+78.5000E-03,+2.7582919E+00,+4.2434170E+00,1
+78.7500E-03,+2.8587944E+00,+4.0424120E+00,1
+79.0000E-03,+2.9592970E+00,+3.9419095E+00,1
+79.2500E-03,+2.6577894E+00,+4.5951758E+00,1
+79.5000E-03,+2.2557794E+00,+3.7409044E+00,1
+79.7500E-03,+2.1050256E+00,+4.0424120E+00,1
+80.0000E-03,+1.9542718E+00,+4.3439195E+00,1
+80.2500E-03,+1.9040206E+00,+4.0424120E+00,1
+80.5000E-03,+2.2557794E+00,+4.1429145E+00,1
+80.7500E-03,+2.3562819E+00,+4.2434170E+00,1
+81.0000E-03,+2.1552768E+00,+4.7459296E+00,1
+81.2500E-03,+2.0045231E+00,+4.0424120E+00,1
+81.5000E-03,+2.1552768E+00,+3.6404019E+00,1
+81.7500E-03,+2.4065331E+00,+4.2434170E+00,1
+82.0000E-03,+1.7532668E+00,+4.1429145E+00,1
+82.2500E-03,+2.0045231E+00,+3.5901507E+00,1
+82.5000E-03,+2.1552768E+00,+3.9419095E+00,1
+82.7500E-03,+2.6075382E+00,+3.8916582E+00,1
+83.0000E-03,+1.9542718E+00,+3.3388944E+00,1
+83.2500E-03,+2.1552768E+00,+3.9419095E+00,1
+83.5000E-03,+2.5572869E+00,+3.7409044E+00,1
+83.7500E-03,+2.4567844E+00,+3.9921607E+00,1
+84.0000E-03,+2.1552768E+00,+4.1429145E+00,1
+84.2500E-03,+2.5572869E+00,+4.0424120E+00,1
+84.5000E-03,+2.2557794E+00,+4.1429145E+00,1
+84.7500E-03,+2.1050256E+00,+4.0424120E+00,1
+85.0000E-03,+2.3562819E+00,+4.3439195E+00,1
+85.2500E-03,+2.3060306E+00,+3.9419095E+00,1
+85.5000E-03,+2.2557794E+00,+3.6404019E+00,1
+85.7500E-03,+2.5070356E+00,+4.2936683E+00,1
+86.0000E-03,+2.5572869E+00,+4.3439195E+00,1
+86.2500E-03,+2.5070356E+00,+3.7911557E+00,1
+86.5000E-03,+2.2557794E+00,+4.0424120E+00,1
+86.7500E-03,+2.5572869E+00,+4.0424120E+00,1
+87.0000E-03,+2.3562819E+00,+4.3439195E+00,1
+87.2500E-03,+2.4065331E+00,+3.9419095E+00,1
